1630991121.407,29.0
1630991261.291,27.0,36.0
1630991261.496,11.0,44.0
1630991261.75,25.0,19.0
1630991261.893,49.0,59.0
1630991262.065,24.0,50.0
1630991262.131,42.0,22.0
1630991262.151,10.0,34.0
1630991262.2,43.0,57.0
1630991262.204,15.0,48.0
1630991262.274,32.0,8.0
1630991262.339,8.0,2.0
1630991262.553,19.0,50.0
1630991262.589,42.0,36.0
1630991262.835,8.0,50.0
1630991263.069,19.0,57.0
1630991263.302,44.0,33.0
1630991263.511,11.0,25.0
1630991263.671,7.0,33.0
1630991263.847,14.0,27.0
1630991263.949,14.0,49.0
1630991263.986,14.0,27.0
1630991264.281,48.0,47.0
1630991264.495,17.0,0.0
1630991264.749,20.0,43.0
1630991264.806,18.0,46.0
1630991264.814,22.0,17.0
1630991265.007,21.0,56.0
1630991265.125,41.0,18.0
1630991265.158,38.0,51.0
1630991265.433,7.0,20.0
1630991265.527,43.0,52.0
1630991265.814,13.0,28.0
1630991265.822,48.0,37.0
1630991265.867,38.0,26.0
1630991265.912,15.0,28.0
1630991266.023,16.0,43.0
1630991266.059,4.0,27.0
1630991266.219,22.0,6.0
1630991266.449,3.0,20.0
1630991266.678,14.0,11.0
1630991266.883,29.0,2.0
1630991267.1,38.0,30.0
1630991267.186,2.0,13.0
1630991267.33,47.0,55.0
1630991267.583,38.0,46.0
1630991267.813,17.0,42.0
1630991268.034,26.0,16.0
1630991268.096,29.0,4.0
1630991268.341,40.0,57.0
1630991268.567,11.0,43.0
1630991268.612,2.0,25.0
1630991268.85,22.0,7.0
1630991269.009,15.0,27.0
1630991269.271,32.0,37.0
1630991269.313,28.0,53.0
1630991269.55,1.0,59.0
1630991269.771,23.0,4.0
1630991269.865,8.0,59.0
1630991269.906,48.0,7.0
1630991269.96,33.0,8.0
1630991270.001,21.0,19.0
1630991270.173,30.0,41.0
1630991270.247,13.0,47.0
1630991270.5,48.0,29.0
1630991270.517,30.0,47.0
1630991270.644,25.0,48.0
1630991270.73,14.0,47.0
1630991270.939,38.0,27.0
1630991271.14,31.0,19.0
1630991271.299,46.0,27.0
1630991271.439,38.0,1.0
1630991271.681,2.0,45.0
1630991271.951,11.0,48.0
1630991272.152,43.0,53.0
1630991272.434,36.0,22.0
1630991272.696,20.0,1.0
1630991272.983,40.0,28.0
1630991273.04,5.0,7.0
1630991273.053,1.0,25.0
1630991273.254,9.0,57.0
1630991273.344,43.0,22.0
1630991273.626,3.0,59.0
1630991273.811,11.0,44.0
1630991273.942,27.0,4.0
1630991274.167,6.0,34.0
1630991274.278,48.0,28.0
1630991274.479,37.0,35.0
1630991274.712,36.0,37.0
1630991274.938,14.0,34.0
1630991275.064,33.0,3.0
1630991275.195,44.0,50.0
1630991275.327,4.0,5.0
1630991275.511,14.0,35.0
1630991275.535,29.0,50.0
1630991275.556,40.0,21.0
1630991275.781,49.0,47.0
1630991275.789,10.0,44.0
1630991275.945,10.0,44.0
1630991276.072,27.0,1.0
1630991276.175,32.0,44.0
1630991276.261,19.0,23.0
1630991276.515,18.0,58.0
1630991276.543,19.0,34.0
1630991276.765,37.0,57.0
1630991276.785,39.0,12.0
1630991277.027,33.0,22.0
1630991277.269,2.0,7.0
1630991277.359,38.0,27.0
1630991277.392,32.0,41.0
1630991277.592,32.0,7.0
1630991277.646,35.0,10.0
1630991277.863,23.0,5.0
1630991277.94,17.0,38.0
1630991278.231,0.0,14.0
1630991278.321,7.0,59.0
1630991278.371,43.0,32.0
1630991278.649,19.0,18.0
1630991278.776,48.0,9.0
1630991278.936,40.0,8.0
1630991279.145,26.0,12.0
1630991279.198,17.0,13.0
1630991279.407,41.0,51.0
1630991279.616,18.0,23.0
1630991279.624,22.0,17.0
1630991279.874,28.0,6.0
1630991280.169,13.0,23.0
1630991280.28,34.0,13.0
1630991280.37,32.0,29.0
1630991280.374,12.0,4.0
1630991280.624,35.0,10.0
1630991280.821,44.0,6.0
1630991280.972,34.0,55.0
1630991281.242,41.0,59.0
1630991281.513,19.0,41.0
1630991281.611,10.0,13.0
1630991281.902,11.0,8.0
1630991281.906,12.0,19.0
1630991282.14,19.0,11.0
1630991282.357,14.0,4.0
1630991282.468,44.0,51.0
1630991282.595,41.0,39.0
1630991282.693,45.0,6.0
1630991282.885,11.0,18.0
1630991283.066,3.0,58.0
1630991283.287,3.0,0.0
1630991283.5,23.0,37.0
1630991283.779,49.0,53.0
1630991284.028,43.0,58.0
1630991284.074,25.0,35.0
1630991284.258,26.0,50.0
1630991284.492,28.0,28.0
1630991284.688,12.0,1.0
1630991284.938,37.0,34.0
1630991285.233,30.0,27.0
1630991285.487,25.0,3.0
1630991285.557,15.0,30.0
1630991285.696,25.0,3.0
1630991285.761,12.0,9.0
1630991285.942,23.0,57.0
1630991286.101,23.0,53.0
1630991286.204,2.0,16.0
1630991286.368,38.0,31.0
1630991286.634,44.0,29.0
1630991286.716,46.0,29.0
1630991286.913,44.0,35.0
1630991287.077,8.0,3.0
1630991287.281,4.0,26.0
1630991287.437,0.0,55.0
1630991287.466,13.0,32.0
1630991287.478,34.0,7.0
1630991287.695,27.0,11.0
1630991287.884,33.0,40.0
1630991288.183,40.0,22.0
1630991288.195,36.0,42.0
1630991288.355,19.0,54.0
1630991288.433,16.0,17.0
1630991288.732,0.0,59.0
1630991289.031,43.0,48.0
1630991289.105,1.0,6.0
1630991289.395,20.0,41.0
1630991289.445,11.0,27.0
1630991289.592,26.0,16.0
1630991289.768,6.0,36.0
1630991290.03,39.0,59.0
1630991290.112,37.0,46.0
1630991290.211,6.0,51.0
1630991290.469,48.0,46.0
1630991290.637,33.0,41.0
1630991290.928,34.0,58.0
1630991290.956,44.0,26.0
1630991291.055,39.0,15.0
1630991291.079,18.0,20.0
1630991291.345,40.0,28.0
1630991291.354,33.0,3.0
1630991291.489,23.0,56.0
1630991291.702,12.0,29.0
1630991291.755,12.0,41.0
1630991291.89,35.0,51.0
1630991292.116,20.0,46.0
1630991292.308,28.0,26.0
1630991292.341,49.0,23.0
1630991292.468,38.0,41.0
1630991292.656,19.0,41.0
1630991292.874,23.0,18.0
1630991293.025,18.0,41.0
1630991293.214,1.0,23.0
1630991293.308,20.0,13.0
1630991293.55,26.0,50.0
1630991293.607,32.0,6.0
1630991293.799,14.0,2.0
1630991293.906,40.0,59.0
1630991294.107,34.0,35.0
1630991294.201,32.0,14.0
1630991294.471,43.0,47.0
1630991294.496,45.0,4.0
1630991294.59,16.0,14.0
1630991294.676,8.0,41.0
1630991294.84,20.0,42.0
1630991295.135,4.0,49.0
1630991295.381,47.0,12.0
1630991295.561,46.0,37.0
1630991295.807,40.0,46.0
1630991296.008,43.0,1.0
1630991296.02,25.0,17.0
1630991296.225,42.0,31.0
1630991296.294,25.0,37.0
1630991296.491,32.0,17.0
1630991296.557,36.0,12.0
1630991296.565,10.0,19.0
1630991296.577,45.0,45.0
1630991296.758,13.0,28.0
1630991297.024,28.0,5.0
1630991297.229,15.0,46.0
1630991297.515,40.0,43.0
1630991297.72,0.0,19.0
1630991297.843,47.0,59.0
1630991297.864,17.0,17.0
1630991298.093,21.0,51.0
1630991298.163,28.0,22.0
1630991298.363,2.0,56.0
1630991298.413,26.0,24.0
1630991298.462,37.0,53.0
1630991298.474,7.0,19.0
1630991298.585,26.0,20.0
1630991298.802,20.0,12.0
1630991298.859,42.0,26.0
1630991298.871,36.0,9.0
1630991299.056,37.0,27.0
1630991299.085,9.0,25.0
1630991299.187,19.0,31.0
1630991299.257,3.0,33.0
1630991299.453,41.0,58.0
1630991299.601,37.0,46.0
1630991299.822,28.0,34.0
1630991299.986,27.0,7.0
1630991300.285,31.0,10.0
1630991300.576,30.0,3.0
1630991300.691,29.0,47.0
1630991300.977,39.0,54.0
1630991301.01,46.0,29.0
1630991301.24,21.0,35.0
1630991301.375,29.0,6.0
1630991301.461,26.0,54.0
1630991301.645,35.0,27.0
1630991301.793,49.0,20.0
1630991302.075,8.0,53.0
1630991302.19,27.0,30.0
1630991302.334,35.0,31.0
1630991302.579,4.0,8.0
1630991302.842,46.0,39.0
1630991303.018,48.0,45.0
1630991303.165,19.0,27.0
1630991303.173,33.0,29.0
1630991303.358,44.0,26.0
1630991303.493,11.0,29.0
1630991303.649,49.0,37.0
1630991303.693,23.0,35.0
1630991303.972,20.0,56.0
1630991304.247,35.0,28.0
1630991304.337,17.0,4.0
1630991304.484,36.0,10.0
1630991304.497,25.0,38.0
1630991304.64,3.0,52.0
1630991304.751,46.0,32.0
1630991304.816,46.0,47.0
1630991304.878,3.0,19.0
1630991305.025,21.0,40.0
1630991305.172,29.0,18.0
1630991305.271,15.0,36.0
1630991305.513,29.0,47.0
1630991305.664,27.0,48.0
1630991305.844,10.0,18.0
1630991306.037,11.0,37.0
1630991306.111,38.0,2.0
1630991306.357,4.0,19.0
1630991306.627,25.0,45.0
1630991306.778,15.0,20.0
1630991306.848,27.0,1.0
1630991307.106,10.0,25.0
1630991307.2,6.0,53.0
1630991307.373,15.0,19.0
1630991307.381,46.0,53.0
1630991307.512,49.0,2.0
1630991307.533,4.0,22.0
1630991307.581,9.0,36.0
1630991307.811,2.0,56.0
1630991307.967,26.0,19.0
1630991308.061,3.0,36.0
1630991308.323,35.0,35.0
1630991308.446,21.0,13.0
1630991308.696,44.0,35.0
1630991308.774,23.0,20.0
1630991308.983,37.0,23.0
1630991309.069,42.0,1.0
1630991309.224,2.0,38.0
1630991309.47,12.0,45.0
1630991309.601,42.0,3.0
1630991309.782,33.0,34.0
1630991309.97,2.0,13.0
1630991310.245,9.0,34.0
1630991310.314,18.0,58.0
1630991310.462,2.0,34.0
1630991310.494,8.0,41.0
1630991310.589,41.0,24.0
1630991310.683,37.0,54.0
1630991310.912,37.0,22.0
1630991311.211,31.0,52.0
1630991311.293,33.0,56.0
1630991311.429,30.0,55.0
1630991311.6,11.0,33.0
1630991311.846,45.0,40.0
1630991312.141,26.0,32.0
1630991312.256,33.0,21.0
1630991312.436,33.0,55.0
1630991312.481,16.0,50.0
1630991312.752,47.0,24.0
1630991312.83,32.0,41.0
1630991312.912,1.0,27.0
1630991313.034,15.0,1.0
1630991313.198,32.0,46.0
1630991313.44,12.0,44.0
1630991313.596,27.0,15.0
1630991313.854,23.0,46.0
1630991314.01,23.0,5.0
1630991314.153,46.0,47.0
1630991314.272,33.0,31.0
1630991314.448,43.0,26.0
1630991314.546,17.0,21.0
1630991314.641,5.0,54.0
1630991314.935,16.0,33.0
1630991315.14,1.0,20.0
1630991315.3,4.0,51.0
1630991315.444,31.0,43.0
1630991315.644,42.0,10.0
1630991315.862,4.0,9.0
1630991315.902,31.0,0.0
1630991316.058,32.0,19.0
1630991316.226,45.0,35.0
1630991316.374,38.0,49.0
1630991316.398,7.0,6.0
1630991316.685,45.0,14.0
1630991316.877,42.0,1.0
1630991317.09,46.0,26.0
1630991317.254,40.0,1.0
1630991317.545,9.0,15.0
1630991317.664,36.0,32.0
1630991317.689,31.0,22.0
1630991317.893,27.0,38.0
1630991317.902,13.0,12.0
1630991318.135,49.0,13.0
1630991318.344,36.0,31.0
1630991318.541,28.0,49.0
1630991318.688,17.0,36.0
1630991318.922,9.0,39.0
1630991319.213,14.0,4.0
1630991319.479,6.0,24.0
1630991319.598,25.0,45.0
1630991319.713,10.0,59.0
1630991319.999,48.0,13.0
1630991320.032,34.0,46.0
1630991320.184,10.0,7.0
1630991320.458,20.0,8.0
1630991320.479,7.0,59.0
1630991320.737,11.0,47.0
1630991321.027,10.0,20.0
1630991321.265,28.0,18.0
1630991321.556,15.0,35.0
1630991321.63,47.0,3.0
1630991321.88,39.0,55.0
1630991322.105,14.0,5.0
1630991322.326,30.0,58.0
1630991322.482,9.0,29.0
1630991322.629,15.0,56.0
1630991322.781,41.0,53.0
1630991322.797,44.0,46.0
1630991322.998,33.0,0.0
1630991323.232,3.0,26.0
1630991323.285,12.0,8.0
1630991323.568,37.0,28.0
1630991323.629,4.0,16.0
1630991323.641,14.0,9.0
1630991323.888,16.0,29.0
1630991323.949,28.0,1.0
1630991324.182,12.0,11.0
1630991324.436,10.0,59.0
1630991324.735,42.0,46.0
1630991324.858,44.0,7.0
1630991325.141,37.0,0.0
1630991325.198,28.0,0.0
1630991325.309,12.0,46.0
1630991325.329,36.0,7.0
1630991325.358,37.0,56.0
1630991325.362,2.0,10.0
1630991325.632,0.0,16.0
1630991325.747,15.0,46.0
1630991325.948,27.0,12.0
1630991326.128,36.0,4.0
1630991326.239,37.0,14.0
1630991326.374,23.0,11.0
1630991326.546,27.0,17.0
1630991326.841,16.0,45.0
1630991327.111,12.0,56.0
1630991327.337,7.0,49.0
1630991327.415,0.0,12.0
1630991327.419,13.0,8.0
1630991327.447,0.0,36.0
1630991327.652,15.0,51.0
1630991327.828,47.0,28.0
1630991327.923,9.0,16.0
1630991328.103,25.0,4.0
1630991328.259,19.0,32.0
1630991328.504,7.0,35.0
1630991328.775,4.0,45.0
1630991328.845,37.0,8.0
1630991329.139,20.0,56.0
1630991329.254,42.0,21.0
1630991329.43,3.0,41.0
1630991329.697,19.0,48.0
1630991329.807,26.0,42.0
1630991329.975,23.0,28.0
1630991329.996,1.0,40.0
1630991330.245,12.0,24.0
1630991330.434,15.0,11.0
1630991330.467,19.0,13.0
1630991330.749,27.0,8.0
1630991331.036,11.0,10.0
1630991331.061,7.0,39.0
1630991331.319,10.0,39.0
1630991331.344,27.0,26.0
1630991331.446,15.0,52.0
1630991331.495,12.0,31.0
1630991331.671,41.0,0.0
1630991331.761,31.0,43.0
1630991331.979,35.0,50.0
1630991332.003,19.0,57.0
1630991332.196,14.0,16.0
1630991332.204,36.0,51.0
1630991332.368,42.0,46.0
1630991332.487,27.0,4.0
1630991332.573,7.0,5.0
1630991332.585,6.0,51.0
1630991332.704,44.0,1.0
1630991332.773,33.0,31.0
1630991332.855,36.0,42.0
1630991332.958,19.0,21.0
1630991333.236,9.0,25.0
1630991333.314,32.0,0.0
1630991333.372,19.0,14.0
1630991333.658,9.0,42.0
1630991333.822,33.0,10.0
1630991333.949,0.0,59.0
1630991334.216,47.0,59.0
1630991334.498,13.0,13.0
1630991334.691,24.0,33.0
1630991334.707,45.0,11.0
1630991334.924,19.0,43.0
1630991335.092,17.0,51.0
1630991335.203,15.0,24.0
1630991335.297,49.0,20.0
1630991335.383,23.0,4.0
1630991335.621,21.0,7.0
1630991335.875,2.0,32.0
1630991335.932,12.0,31.0
1630991336.014,0.0,56.0
1630991336.243,17.0,40.0
1630991336.35,10.0,1.0
1630991336.44,13.0,30.0
1630991336.698,4.0,12.0
1630991336.743,23.0,10.0
1630991336.952,7.0,13.0
1630991337.169,22.0,0.0
1630991337.177,21.0,38.0
1630991337.338,31.0,14.0
1630991337.473,32.0,21.0
1630991337.485,33.0,37.0
1630991337.489,9.0,11.0
1630991337.739,10.0,31.0
1630991337.972,9.0,49.0
1630991338.149,25.0,7.0
1630991338.275,30.0,7.0
1630991338.333,22.0,27.0
1630991338.357,47.0,22.0
1630991338.571,14.0,18.0
1630991338.665,19.0,7.0
1630991338.73,24.0,58.0
1630991338.8,32.0,12.0
1630991338.866,29.0,22.0
1630991339.034,48.0,34.0
1630991339.296,34.0,27.0
1630991339.373,0.0,17.0
1630991339.5,20.0,11.0
1630991339.755,38.0,5.0
1630991339.972,9.0,17.0
1630991340.017,8.0,52.0
1630991340.095,49.0,42.0
1630991340.148,13.0,11.0
1630991340.418,21.0,4.0
1630991340.623,36.0,11.0
1630991340.631,22.0,15.0
1630991340.787,7.0,11.0
1630991341.0,32.0,17.0
1630991341.184,0.0,38.0
1630991341.356,4.0,9.0
1630991341.463,10.0,54.0
1630991341.651,8.0,6.0
1630991341.93,33.0,51.0
1630991342.045,33.0,31.0
1630991342.106,21.0,24.0
1630991342.389,18.0,53.0
1630991342.676,40.0,24.0
1630991342.901,11.0,48.0
1630991342.909,15.0,33.0
1630991343.024,31.0,54.0
1630991343.036,32.0,32.0
1630991343.274,29.0,12.0
1630991343.331,18.0,21.0
1630991343.38,35.0,7.0
1630991343.503,43.0,19.0
1630991343.638,3.0,27.0
1630991343.646,2.0,53.0
1630991343.737,19.0,53.0
1630991343.97,23.0,56.0
1630991344.134,18.0,15.0
1630991344.282,29.0,12.0
1630991344.29,38.0,35.0
1630991344.441,5.0,42.0
1630991344.675,46.0,44.0
1630991344.749,43.0,0.0
1630991344.999,48.0,7.0
1630991345.146,47.0,7.0
1630991345.265,39.0,13.0
1630991345.367,16.0,25.0
1630991345.523,14.0,54.0
1630991345.527,17.0,1.0
1630991345.58,0.0,49.0
1630991345.875,4.0,8.0
1630991345.908,10.0,36.0
1630991345.941,32.0,13.0
1630991345.986,1.0,4.0
1630991346.031,36.0,10.0
1630991346.051,34.0,1.0
1630991346.072,22.0,41.0
1630991346.363,43.0,29.0
1630991346.535,29.0,28.0
1630991346.621,35.0,42.0
1630991346.834,28.0,47.0
1630991347.035,25.0,21.0
1630991347.219,16.0,53.0
1630991347.289,10.0,41.0
1630991347.363,12.0,43.0
1630991347.514,28.0,8.0
1630991347.604,7.0,29.0
1630991347.891,5.0,49.0
1630991348.1,39.0,5.0
1630991348.165,36.0,45.0
1630991348.19,9.0,56.0
1630991348.477,34.0,51.0
1630991348.51,16.0,28.0
1630991348.747,15.0,29.0
1630991348.944,37.0,26.0
1630991349.235,40.0,29.0
1630991349.288,46.0,15.0
1630991349.386,0.0,50.0
1630991349.62,44.0,0.0
1630991349.796,38.0,46.0
1630991349.82,3.0,31.0
1630991349.89,25.0,0.0
1630991350.07,49.0,25.0
1630991350.267,19.0,51.0
1630991350.361,39.0,15.0
1630991350.533,45.0,18.0
1630991350.726,29.0,47.0
1630991350.869,46.0,46.0
1630991351.033,45.0,6.0
1630991351.304,19.0,25.0
1630991351.426,30.0,59.0
1630991351.66,26.0,27.0
1630991351.82,24.0,16.0
1630991351.992,48.0,11.0
1630991352.246,39.0,0.0
1630991352.275,6.0,40.0
1630991352.406,38.0,40.0
1630991352.512,28.0,38.0
1630991352.701,44.0,52.0
1630991352.979,6.0,38.0
1630991353.197,5.0,42.0
1630991353.241,9.0,49.0
1630991353.467,0.0,10.0
1630991353.733,42.0,9.0
1630991353.901,42.0,12.0
1630991354.159,24.0,30.0
1630991354.446,5.0,11.0
1630991354.536,6.0,58.0
1630991354.823,0.0,47.0
1630991355.024,41.0,44.0
1630991355.241,33.0,38.0
1630991355.503,16.0,59.0
1630991355.532,2.0,38.0
1630991355.609,31.0,53.0
1630991355.802,47.0,11.0
1630991355.95,47.0,1.0
1630991356.015,29.0,14.0
1630991356.113,10.0,26.0
1630991356.245,21.0,34.0
1630991356.462,41.0,55.0
1630991356.576,47.0,34.0
1630991356.826,24.0,46.0
1630991357.043,29.0,46.0
1630991357.121,1.0,17.0
1630991357.375,37.0,30.0
1630991357.445,31.0,54.0
1630991357.617,47.0,11.0
1630991357.793,13.0,59.0
1630991358.023,12.0,43.0
1630991358.26,48.0,9.0
1630991358.445,9.0,3.0
1630991358.641,49.0,44.0
1630991358.817,33.0,24.0
1630991358.879,13.0,41.0
1630991359.1,1.0,21.0
1630991359.145,12.0,48.0
1630991359.227,3.0,34.0
1630991359.444,6.0,16.0
1630991359.526,11.0,57.0
1630991359.563,39.0,40.0
1630991359.682,27.0,38.0
1630991359.801,47.0,20.0
1630991359.838,35.0,2.0
1630991359.944,40.0,32.0
1630991360.12,24.0,26.0
1630991360.251,14.0,7.0
1630991360.296,42.0,56.0
1630991360.362,18.0,50.0
1630991360.477,46.0,53.0
1630991360.735,7.0,37.0
1630991360.796,15.0,34.0
1630991360.833,30.0,53.0
1630991360.862,11.0,11.0
1630991360.907,48.0,42.0
1630991361.034,21.0,48.0
1630991361.313,23.0,45.0
1630991361.529,42.0,2.0
1630991361.718,18.0,24.0
1630991361.968,44.0,29.0
1630991362.181,47.0,42.0
1630991362.435,10.0,42.0
1630991362.525,6.0,57.0
1630991362.562,39.0,6.0
1630991362.82,7.0,1.0
1630991362.959,12.0,27.0
1630991363.008,13.0,3.0
1630991363.14,25.0,56.0
1630991363.213,47.0,54.0
1630991363.254,21.0,57.0
1630991363.426,31.0,46.0
1630991363.463,32.0,25.0
1630991363.656,24.0,49.0
1630991363.897,31.0,18.0
1630991364.078,27.0,33.0
1630991364.147,8.0,50.0
1630991364.27,47.0,46.0
1630991364.283,41.0,59.0
1630991364.52,33.0,54.0
1630991364.537,35.0,10.0
1630991364.713,46.0,23.0
1630991364.852,41.0,31.0
1630991364.905,39.0,20.0
1630991365.188,17.0,17.0
1630991365.213,2.0,49.0
1630991365.421,0.0,27.0
1630991365.708,32.0,19.0
1630991365.995,15.0,9.0
1630991366.188,0.0,44.0
1630991366.302,7.0,39.0
1630991366.577,7.0,5.0
1630991366.855,14.0,40.0
1630991366.978,35.0,29.0
1630991367.077,43.0,26.0
1630991367.253,13.0,23.0
1630991367.494,1.0,57.0
1630991367.765,42.0,24.0
1630991368.06,11.0,33.0
1630991368.339,27.0,19.0
1630991368.56,49.0,20.0
1630991368.633,5.0,13.0
1630991368.67,15.0,42.0
1630991368.719,21.0,27.0
1630991368.883,3.0,44.0
1630991369.117,28.0,50.0
1630991369.268,45.0,26.0
1630991369.461,15.0,58.0
1630991369.547,14.0,16.0
1630991369.658,48.0,3.0
1630991369.715,12.0,37.0
1630991369.858,12.0,26.0
1630991369.916,35.0,15.0
1630991369.973,49.0,37.0
1630991370.211,30.0,24.0
1630991370.358,21.0,16.0
1630991370.563,43.0,33.0
1630991370.846,5.0,18.0
1630991370.928,5.0,55.0
1630991371.059,34.0,7.0
1630991371.247,44.0,3.0
1630991371.452,0.0,59.0
1630991371.46,14.0,54.0
1630991371.624,45.0,18.0
1630991371.817,20.0,5.0
1630991371.952,49.0,14.0
1630991372.161,29.0,53.0
1630991372.345,36.0,20.0
1630991372.526,36.0,6.0
1630991372.603,4.0,26.0
1630991372.71,7.0,44.0
1630991372.894,44.0,39.0
1630991372.943,6.0,28.0
1630991373.165,42.0,57.0
1630991373.255,2.0,40.0
1630991373.378,31.0,42.0
1630991373.57,1.0,13.0
1630991373.611,3.0,14.0
1630991373.709,19.0,19.0
1630991373.869,5.0,34.0
1630991373.988,7.0,27.0
1630991374.246,16.0,1.0
1630991374.32,1.0,3.0
1630991374.332,26.0,48.0
1630991374.517,19.0,9.0
1630991374.685,49.0,24.0
1630991374.693,45.0,42.0
1630991374.811,18.0,11.0
1630991374.967,34.0,40.0
1630991375.242,34.0,34.0
1630991375.365,19.0,27.0
1630991375.434,45.0,56.0
1630991375.672,47.0,41.0
1630991375.848,4.0,48.0
1630991376.053,45.0,17.0
1630991376.295,8.0,49.0
1630991376.499,47.0,14.0
1630991376.786,11.0,33.0
1630991377.008,4.0,40.0
1630991377.086,21.0,39.0
1630991377.155,49.0,21.0
1630991377.348,38.0,9.0
1630991377.487,29.0,12.0
1630991377.684,27.0,15.0
1630991377.983,23.0,46.0
1630991378.241,12.0,28.0
1630991378.409,11.0,58.0
1630991378.679,11.0,42.0
1630991378.909,45.0,19.0
1630991379.134,26.0,57.0
1630991379.142,17.0,36.0
1630991379.433,29.0,49.0
1630991379.511,9.0,41.0
1630991379.802,16.0,40.0
1630991380.048,18.0,14.0
1630991380.322,41.0,3.0
1630991380.543,14.0,16.0
1630991380.555,43.0,14.0
1630991380.699,20.0,40.0
1630991380.953,3.0,58.0
1630991381.199,38.0,18.0
1630991381.412,34.0,15.0
1630991381.596,7.0,9.0
1630991381.83,35.0,36.0
1630991381.866,13.0,27.0
1630991382.026,25.0,5.0
1630991382.243,24.0,11.0
1630991382.514,16.0,30.0
1630991382.665,4.0,21.0
1630991382.932,39.0,50.0
1630991383.067,20.0,0.0
1630991383.317,35.0,51.0
1630991383.546,22.0,43.0
1630991383.567,6.0,31.0
1630991383.821,5.0,44.0
1630991383.981,8.0,11.0
1630991384.181,48.0,44.0
1630991384.206,8.0,44.0
1630991384.259,38.0,45.0
1630991384.554,18.0,22.0
1630991384.673,18.0,42.0
1630991384.96,48.0,42.0
1630991385.206,24.0,27.0
1630991385.23,45.0,46.0
1630991385.345,4.0,50.0
1630991385.55,0.0,34.0
1630991385.734,13.0,4.0
1630991386.029,17.0,2.0
1630991386.14,9.0,3.0
1630991386.336,14.0,57.0
1630991386.369,12.0,26.0
1630991386.484,40.0,19.0
1630991386.742,34.0,33.0
1630991386.84,7.0,42.0
1630991387.123,22.0,18.0
1630991387.41,12.0,44.0
1630991387.455,42.0,13.0
1630991387.639,19.0,7.0
1630991387.7,49.0,36.0
1630991387.741,2.0,17.0
1630991387.827,37.0,43.0
1630991388.028,13.0,29.0
1630991388.163,3.0,21.0
1630991388.364,32.0,36.0
1630991388.491,33.0,29.0
1630991388.757,46.0,55.0
1630991388.917,30.0,58.0
1630991388.97,11.0,49.0
1630991389.253,28.0,6.0
