1631172601.909,1.0
1631172737.245,4.0,35.0
1631172737.454,21.0,48.0
1631172737.499,2.0,15.0
1631172737.712,10.0,0.0
1631172737.995,10.0,42.0
1631172738.204,1.0,20.0
1631172738.437,20.0,4.0
1631172738.445,5.0,28.0
1631172738.622,24.0,29.0
1631172738.818,44.0,56.0
1631172738.839,31.0,1.0
1631172739.027,38.0,43.0
1631172739.236,22.0,33.0
1631172739.326,1.0,3.0
1631172739.527,7.0,40.0
1631172739.584,39.0,21.0
1631172739.785,10.0,14.0
1631172740.08,28.0,11.0
1631172740.227,31.0,13.0
1631172740.448,18.0,15.0
1631172740.522,24.0,13.0
1631172740.789,37.0,55.0
1631172740.907,43.0,46.0
1631172741.014,31.0,18.0
1631172741.26,30.0,9.0
1631172741.55,32.0,54.0
1631172741.833,20.0,33.0
1631172742.046,38.0,4.0
1631172742.185,38.0,27.0
1631172742.247,8.0,16.0
1631172742.321,27.0,32.0
1631172742.398,29.0,30.0
1631172742.456,1.0,7.0
1631172742.681,39.0,40.0
1631172742.845,27.0,36.0
1631172743.05,11.0,44.0
1631172743.308,25.0,19.0
1631172743.447,49.0,59.0
1631172743.619,24.0,50.0
1631172743.685,42.0,22.0
1631172743.705,10.0,34.0
1631172743.754,43.0,57.0
1631172743.762,15.0,48.0
1631172743.828,32.0,8.0
1631172743.893,8.0,2.0
1631172744.106,19.0,50.0
1631172744.143,42.0,36.0
1631172744.389,8.0,50.0
1631172744.623,19.0,57.0
1631172744.856,44.0,33.0
1631172745.069,11.0,25.0
1631172745.225,7.0,33.0
1631172745.401,14.0,27.0
1631172745.503,14.0,49.0
1631172745.54,14.0,27.0
1631172745.839,48.0,47.0
1631172746.048,17.0,0.0
1631172746.306,20.0,43.0
1631172746.36,18.0,46.0
1631172746.368,22.0,17.0
1631172746.56,21.0,56.0
1631172746.679,41.0,18.0
1631172746.712,38.0,51.0
1631172746.986,7.0,20.0
1631172747.08,43.0,52.0
1631172747.367,13.0,28.0
1631172747.375,48.0,37.0
1631172747.424,38.0,26.0
1631172747.465,15.0,28.0
1631172747.576,16.0,43.0
1631172747.617,4.0,27.0
1631172747.773,22.0,6.0
1631172748.002,3.0,20.0
1631172748.231,14.0,11.0
1631172748.436,29.0,2.0
1631172748.653,38.0,30.0
1631172748.739,2.0,13.0
1631172748.887,47.0,55.0
1631172749.137,38.0,46.0
1631172749.366,17.0,42.0
1631172749.591,26.0,16.0
1631172749.649,29.0,4.0
1631172749.895,40.0,57.0
1631172750.12,11.0,43.0
1631172750.165,2.0,25.0
1631172750.402,22.0,7.0
1631172750.562,15.0,27.0
1631172750.824,32.0,37.0
1631172750.869,28.0,53.0
1631172751.103,1.0,59.0
1631172751.324,23.0,4.0
1631172751.418,8.0,59.0
1631172751.459,48.0,7.0
1631172751.513,33.0,8.0
1631172751.554,21.0,19.0
1631172751.726,30.0,41.0
1631172751.799,13.0,47.0
1631172752.057,48.0,29.0
1631172752.07,30.0,47.0
1631172752.197,25.0,48.0
1631172752.287,14.0,47.0
1631172752.492,38.0,27.0
1631172752.692,31.0,19.0
1631172752.852,46.0,27.0
1631172752.991,38.0,1.0
1631172753.233,2.0,45.0
1631172753.503,11.0,48.0
1631172753.704,43.0,53.0
1631172753.987,36.0,22.0
1631172754.249,20.0,1.0
1631172754.54,40.0,28.0
1631172754.593,5.0,7.0
1631172754.605,1.0,25.0
1631172754.806,9.0,57.0
1631172754.896,43.0,22.0
1631172755.179,3.0,59.0
1631172755.363,11.0,44.0
1631172755.494,27.0,4.0
1631172755.72,6.0,34.0
1631172755.83,48.0,28.0
1631172756.035,37.0,35.0
1631172756.264,36.0,37.0
1631172756.49,14.0,34.0
1631172756.617,33.0,3.0
1631172756.752,44.0,50.0
1631172756.879,4.0,5.0
1631172757.063,14.0,35.0
1631172757.088,29.0,50.0
1631172757.108,40.0,21.0
1631172757.333,49.0,47.0
1631172757.342,10.0,44.0
1631172757.497,10.0,44.0
1631172757.628,27.0,1.0
1631172757.727,32.0,44.0
1631172757.813,19.0,23.0
1631172758.071,18.0,58.0
1631172758.095,19.0,34.0
1631172758.317,37.0,57.0
1631172758.337,39.0,12.0
1631172758.579,33.0,22.0
1631172758.82,2.0,7.0
1631172758.91,38.0,27.0
1631172758.943,32.0,41.0
1631172759.144,32.0,7.0
1631172759.197,35.0,10.0
1631172759.414,23.0,5.0
1631172759.492,17.0,38.0
1631172759.783,0.0,14.0
1631172759.873,7.0,59.0
1631172759.922,43.0,32.0
1631172760.201,19.0,18.0
1631172760.328,48.0,9.0
1631172760.488,40.0,8.0
1631172760.696,26.0,12.0
1631172760.75,17.0,13.0
1631172760.959,41.0,51.0
1631172761.168,18.0,23.0
1631172761.176,22.0,17.0
1631172761.426,28.0,6.0
1631172761.721,13.0,23.0
1631172761.831,34.0,13.0
1631172761.921,32.0,29.0
1631172761.925,12.0,4.0
1631172762.175,35.0,10.0
1631172762.372,44.0,6.0
1631172762.523,34.0,55.0
1631172762.794,41.0,59.0
1631172763.064,19.0,41.0
1631172763.162,10.0,13.0
1631172763.453,11.0,8.0
1631172763.461,12.0,19.0
1631172763.695,19.0,11.0
1631172763.908,14.0,4.0
1631172764.019,44.0,51.0
1631172764.146,41.0,39.0
1631172764.244,45.0,6.0
1631172764.436,11.0,18.0
1631172764.617,3.0,58.0
1631172764.838,3.0,0.0
1631172765.051,23.0,37.0
1631172765.329,49.0,53.0
1631172765.579,43.0,58.0
1631172765.624,25.0,35.0
1631172765.809,26.0,50.0
1631172766.042,28.0,28.0
1631172766.239,12.0,1.0
1631172766.489,37.0,34.0
1631172766.784,30.0,27.0
1631172767.038,25.0,3.0
1631172767.107,15.0,30.0
1631172767.246,25.0,3.0
1631172767.312,12.0,9.0
1631172767.492,23.0,57.0
1631172767.652,23.0,53.0
1631172767.754,2.0,16.0
1631172767.918,38.0,31.0
1631172768.185,44.0,29.0
1631172768.267,46.0,29.0
1631172768.463,44.0,35.0
1631172768.627,8.0,3.0
1631172768.832,4.0,26.0
1631172768.987,0.0,55.0
1631172769.016,13.0,32.0
1631172769.028,34.0,7.0
1631172769.245,27.0,11.0
1631172769.434,33.0,40.0
1631172769.733,40.0,22.0
1631172769.745,36.0,42.0
1631172769.905,19.0,54.0
1631172769.983,16.0,17.0
1631172770.282,0.0,59.0
1631172770.581,43.0,48.0
1631172770.655,1.0,6.0
1631172770.945,20.0,41.0
1631172770.995,11.0,27.0
1631172771.142,26.0,16.0
1631172771.318,6.0,36.0
1631172771.58,39.0,59.0
1631172771.662,37.0,46.0
1631172771.761,6.0,51.0
1631172772.019,48.0,46.0
1631172772.187,33.0,41.0
1631172772.477,34.0,58.0
1631172772.506,44.0,26.0
1631172772.604,39.0,15.0
1631172772.633,18.0,20.0
1631172772.895,40.0,28.0
1631172772.903,33.0,3.0
1631172773.039,23.0,56.0
1631172773.252,12.0,29.0
1631172773.305,12.0,41.0
1631172773.44,35.0,51.0
1631172773.665,20.0,46.0
1631172773.858,28.0,26.0
1631172773.891,49.0,23.0
1631172774.018,38.0,41.0
1631172774.206,19.0,41.0
1631172774.423,23.0,18.0
1631172774.575,18.0,41.0
1631172774.763,1.0,23.0
1631172774.857,20.0,13.0
1631172775.099,26.0,50.0
1631172775.156,32.0,6.0
1631172775.349,14.0,2.0
1631172775.455,40.0,59.0
1631172775.656,34.0,35.0
1631172775.75,32.0,14.0
1631172776.021,43.0,47.0
1631172776.045,45.0,4.0
1631172776.14,16.0,14.0
1631172776.226,8.0,41.0
1631172776.394,20.0,42.0
1631172776.684,4.0,49.0
1631172776.93,47.0,12.0
1631172777.11,46.0,37.0
1631172777.356,40.0,46.0
1631172777.557,43.0,1.0
1631172777.573,25.0,17.0
1631172777.774,42.0,31.0
1631172777.844,25.0,37.0
1631172778.04,32.0,17.0
1631172778.106,36.0,12.0
1631172778.114,10.0,19.0
1631172778.126,45.0,45.0
1631172778.306,13.0,28.0
1631172778.573,28.0,5.0
1631172778.777,15.0,46.0
1631172779.064,40.0,43.0
1631172779.269,0.0,19.0
1631172779.392,47.0,59.0
1631172779.412,17.0,17.0
1631172779.642,21.0,51.0
1631172779.712,28.0,22.0
1631172779.912,2.0,56.0
1631172779.961,26.0,24.0
1631172780.011,37.0,53.0
1631172780.023,7.0,19.0
1631172780.133,26.0,20.0
1631172780.351,20.0,12.0
1631172780.408,42.0,26.0
1631172780.42,36.0,9.0
1631172780.604,37.0,27.0
1631172780.637,9.0,25.0
1631172780.736,19.0,31.0
1631172780.805,3.0,33.0
1631172781.002,41.0,58.0
1631172781.149,37.0,46.0
1631172781.371,28.0,34.0
1631172781.534,27.0,7.0
1631172781.833,31.0,10.0
1631172782.124,30.0,3.0
1631172782.243,29.0,47.0
1631172782.526,39.0,54.0
1631172782.558,46.0,29.0
1631172782.788,21.0,35.0
1631172782.923,29.0,6.0
1631172783.009,26.0,54.0
1631172783.193,35.0,27.0
1631172783.341,49.0,20.0
1631172783.627,8.0,53.0
1631172783.738,27.0,30.0
1631172783.881,35.0,31.0
1631172784.127,4.0,8.0
1631172784.389,46.0,39.0
1631172784.566,48.0,45.0
1631172784.713,19.0,27.0
1631172784.721,33.0,29.0
1631172784.91,44.0,26.0
1631172785.041,11.0,29.0
1631172785.196,49.0,37.0
1631172785.242,23.0,35.0
1631172785.52,20.0,56.0
1631172785.794,35.0,28.0
1631172785.885,17.0,4.0
1631172786.032,36.0,10.0
1631172786.044,25.0,38.0
1631172786.188,3.0,52.0
1631172786.298,46.0,32.0
1631172786.364,46.0,47.0
1631172786.425,3.0,19.0
1631172786.573,21.0,40.0
1631172786.72,29.0,18.0
1631172786.819,15.0,36.0
1631172787.06,29.0,47.0
1631172787.212,27.0,48.0
1631172787.392,10.0,18.0
1631172787.585,11.0,37.0
1631172787.658,38.0,2.0
1631172787.904,4.0,19.0
1631172788.174,25.0,45.0
1631172788.33,15.0,20.0
1631172788.396,27.0,1.0
1631172788.654,10.0,25.0
1631172788.748,6.0,53.0
1631172788.92,15.0,19.0
1631172788.928,46.0,53.0
1631172789.063,49.0,2.0
1631172789.084,4.0,22.0
1631172789.129,9.0,36.0
1631172789.358,2.0,56.0
1631172789.514,26.0,19.0
1631172789.608,3.0,36.0
1631172789.87,35.0,35.0
1631172789.993,21.0,13.0
1631172790.243,44.0,35.0
1631172790.321,23.0,20.0
1631172790.53,37.0,23.0
1631172790.616,42.0,1.0
1631172790.771,2.0,38.0
1631172791.017,12.0,45.0
1631172791.148,42.0,3.0
1631172791.329,33.0,34.0
1631172791.517,2.0,13.0
1631172791.791,9.0,34.0
1631172791.861,18.0,58.0
1631172792.013,2.0,34.0
1631172792.041,8.0,41.0
1631172792.136,41.0,24.0
1631172792.23,37.0,54.0
1631172792.459,37.0,22.0
1631172792.758,31.0,52.0
1631172792.84,33.0,56.0
1631172792.975,30.0,55.0
1631172793.147,11.0,33.0
1631172793.393,45.0,40.0
1631172793.688,26.0,32.0
1631172793.803,33.0,21.0
1631172793.983,33.0,55.0
1631172794.028,16.0,50.0
1631172794.298,47.0,24.0
1631172794.38,32.0,41.0
1631172794.458,1.0,27.0
1631172794.581,15.0,1.0
1631172794.745,32.0,46.0
1631172794.987,12.0,44.0
1631172795.146,27.0,15.0
1631172795.4,23.0,46.0
1631172795.56,23.0,5.0
1631172795.699,46.0,47.0
1631172795.822,33.0,31.0
1631172795.994,43.0,26.0
1631172796.093,17.0,21.0
1631172796.187,5.0,54.0
1631172796.482,16.0,33.0
1631172796.687,1.0,20.0
1631172796.846,4.0,51.0
1631172796.99,31.0,43.0
1631172797.19,42.0,10.0
1631172797.407,4.0,9.0
1631172797.448,31.0,0.0
1631172797.604,32.0,19.0
1631172797.772,45.0,35.0
1631172797.924,38.0,49.0
1631172797.944,7.0,6.0
1631172798.231,45.0,14.0
1631172798.423,42.0,1.0
1631172798.636,46.0,26.0
1631172798.8,40.0,1.0
1631172799.091,9.0,15.0
1631172799.21,36.0,32.0
1631172799.234,31.0,22.0
1631172799.439,27.0,38.0
1631172799.447,13.0,12.0
1631172799.685,49.0,13.0
1631172799.89,36.0,31.0
1631172800.086,28.0,49.0
1631172800.234,17.0,36.0
1631172800.467,9.0,39.0
1631172800.758,14.0,4.0
1631172801.029,6.0,24.0
1631172801.143,25.0,45.0
1631172801.258,10.0,59.0
1631172801.545,48.0,13.0
1631172801.578,34.0,46.0
1631172801.729,10.0,7.0
1631172802.004,20.0,8.0
1631172802.024,7.0,59.0
1631172802.282,11.0,47.0
1631172802.573,10.0,20.0
1631172802.81,28.0,18.0
1631172803.101,15.0,35.0
1631172803.175,47.0,3.0
1631172803.429,39.0,55.0
1631172803.654,14.0,5.0
1631172803.871,30.0,58.0
1631172804.027,9.0,29.0
1631172804.175,15.0,56.0
1631172804.326,41.0,53.0
1631172804.342,44.0,46.0
1631172804.543,33.0,0.0
1631172804.777,3.0,26.0
1631172804.83,12.0,8.0
1631172805.113,37.0,28.0
1631172805.174,4.0,16.0
1631172805.186,14.0,9.0
1631172805.432,16.0,29.0
1631172805.494,28.0,1.0
1631172805.727,12.0,11.0
1631172805.981,10.0,59.0
1631172806.28,42.0,46.0
1631172806.403,44.0,7.0
1631172806.686,37.0,0.0
1631172806.743,28.0,0.0
1631172806.854,12.0,46.0
1631172806.874,36.0,7.0
1631172806.903,37.0,56.0
1631172806.911,2.0,10.0
1631172807.177,0.0,16.0
1631172807.292,15.0,46.0
1631172807.493,27.0,12.0
1631172807.673,36.0,4.0
1631172807.783,37.0,14.0
1631172807.919,23.0,11.0
1631172808.091,27.0,17.0
1631172808.386,16.0,45.0
1631172808.66,12.0,56.0
1631172808.881,7.0,49.0
1631172808.959,0.0,12.0
1631172808.963,13.0,8.0
1631172808.992,0.0,36.0
1631172809.197,15.0,51.0
1631172809.373,47.0,28.0
1631172809.471,9.0,16.0
1631172809.647,25.0,4.0
1631172809.807,19.0,32.0
1631172810.049,7.0,35.0
1631172810.319,4.0,45.0
1631172810.389,37.0,8.0
1631172810.684,20.0,56.0
1631172810.798,42.0,21.0
1631172810.974,3.0,41.0
1631172811.241,19.0,48.0
1631172811.351,26.0,42.0
1631172811.519,23.0,28.0
1631172811.54,1.0,40.0
1631172811.789,12.0,24.0
1631172811.978,15.0,11.0
1631172812.011,19.0,13.0
1631172812.293,27.0,8.0
1631172812.58,11.0,10.0
1631172812.605,7.0,39.0
1631172812.867,10.0,39.0
1631172812.891,27.0,26.0
1631172812.99,15.0,52.0
1631172813.039,12.0,31.0
1631172813.215,41.0,0.0
1631172813.305,31.0,43.0
1631172813.522,35.0,50.0
1631172813.547,19.0,57.0
1631172813.739,14.0,16.0
1631172813.748,36.0,51.0
1631172813.911,42.0,46.0
1631172814.03,27.0,4.0
1631172814.116,7.0,5.0
1631172814.129,6.0,51.0
1631172814.247,44.0,1.0
1631172814.317,33.0,31.0
1631172814.399,36.0,42.0
1631172814.501,19.0,21.0
1631172814.78,9.0,25.0
1631172814.858,32.0,0.0
1631172814.915,19.0,14.0
1631172815.202,9.0,42.0
1631172815.366,33.0,10.0
1631172815.493,0.0,59.0
1631172815.759,47.0,59.0
1631172816.042,13.0,13.0
1631172816.234,24.0,33.0
1631172816.25,45.0,11.0
1631172816.468,19.0,43.0
1631172816.64,17.0,51.0
1631172816.75,15.0,24.0
1631172816.84,49.0,20.0
1631172816.926,23.0,4.0
1631172817.164,21.0,7.0
1631172817.418,2.0,32.0
1631172817.475,12.0,31.0
1631172817.557,0.0,56.0
1631172817.786,17.0,40.0
1631172817.893,10.0,1.0
1631172817.983,13.0,30.0
1631172818.241,4.0,12.0
1631172818.286,23.0,10.0
1631172818.495,7.0,13.0
1631172818.712,22.0,0.0
1631172818.72,21.0,38.0
1631172818.88,31.0,14.0
1631172819.015,32.0,21.0
1631172819.028,33.0,37.0
1631172819.032,9.0,11.0
1631172819.282,10.0,31.0
1631172819.515,9.0,49.0
1631172819.691,25.0,7.0
1631172819.822,30.0,7.0
1631172819.876,22.0,27.0
1631172819.9,47.0,22.0
1631172820.113,14.0,18.0
1631172820.207,19.0,7.0
1631172820.273,24.0,58.0
1631172820.343,32.0,12.0
1631172820.408,29.0,22.0
1631172820.576,48.0,34.0
1631172820.838,34.0,27.0
1631172820.916,0.0,17.0
1631172821.043,20.0,11.0
1631172821.297,38.0,5.0
1631172821.518,9.0,17.0
1631172821.559,8.0,52.0
1631172821.637,49.0,42.0
1631172821.69,13.0,11.0
1631172821.965,21.0,4.0
1631172822.165,36.0,11.0
1631172822.174,22.0,15.0
1631172822.329,7.0,11.0
1631172822.542,32.0,17.0
1631172822.727,0.0,38.0
1631172822.899,4.0,9.0
1631172823.005,10.0,54.0
1631172823.194,8.0,6.0
1631172823.472,33.0,51.0
1631172823.591,33.0,31.0
1631172823.648,21.0,24.0
1631172823.931,18.0,53.0
1631172824.218,40.0,24.0
1631172824.443,11.0,48.0
1631172824.451,15.0,33.0
1631172824.566,31.0,54.0
1631172824.578,32.0,32.0
1631172824.816,29.0,12.0
1631172824.873,18.0,21.0
1631172824.922,35.0,7.0
1631172825.045,43.0,19.0
1631172825.18,3.0,27.0
1631172825.188,2.0,53.0
1631172825.279,19.0,53.0
1631172825.512,23.0,56.0
1631172825.676,18.0,15.0
1631172825.824,29.0,12.0
1631172825.832,38.0,35.0
1631172825.983,5.0,42.0
1631172826.217,46.0,44.0
1631172826.294,43.0,0.0
1631172826.54,48.0,7.0
1631172826.688,47.0,7.0
1631172826.811,39.0,13.0
1631172826.909,16.0,25.0
1631172827.065,14.0,54.0
1631172827.073,17.0,1.0
1631172827.122,0.0,49.0
1631172827.417,4.0,8.0
1631172827.45,10.0,36.0
1631172827.482,32.0,13.0
1631172827.528,1.0,4.0
1631172827.573,36.0,10.0
1631172827.593,34.0,1.0
1631172827.614,22.0,41.0
1631172827.904,43.0,29.0
1631172828.08,29.0,28.0
1631172828.162,35.0,42.0
1631172828.375,28.0,47.0
1631172828.576,25.0,21.0
1631172828.761,16.0,53.0
1631172828.83,10.0,41.0
1631172828.908,12.0,43.0
1631172829.055,28.0,8.0
1631172829.145,7.0,29.0
1631172829.432,5.0,49.0
1631172829.641,39.0,5.0
1631172829.707,36.0,45.0
1631172829.731,9.0,56.0
1631172830.018,34.0,51.0
1631172830.051,16.0,28.0
1631172830.288,15.0,29.0
1631172830.485,37.0,26.0
1631172830.776,40.0,29.0
1631172830.829,46.0,15.0
1631172830.927,0.0,50.0
1631172831.165,44.0,0.0
1631172831.337,38.0,46.0
1631172831.362,3.0,31.0
1631172831.431,25.0,0.0
1631172831.616,49.0,25.0
1631172831.808,19.0,51.0
1631172831.906,39.0,15.0
1631172832.074,45.0,18.0
1631172832.267,29.0,47.0
1631172832.41,46.0,46.0
1631172832.574,45.0,6.0
1631172832.849,19.0,25.0
1631172832.967,30.0,59.0
1631172833.201,26.0,27.0
1631172833.361,24.0,16.0
1631172833.533,48.0,11.0
1631172833.787,39.0,0.0
1631172833.815,6.0,40.0
1631172833.946,38.0,40.0
1631172834.057,28.0,38.0
1631172834.241,44.0,52.0
1631172834.524,6.0,38.0
1631172834.737,5.0,42.0
1631172834.782,9.0,49.0
1631172835.007,0.0,10.0
1631172835.274,42.0,9.0
1631172835.442,42.0,12.0
1631172835.7,24.0,30.0
1631172835.986,5.0,11.0
1631172836.076,6.0,58.0
1631172836.367,0.0,47.0
1631172836.564,41.0,44.0
1631172836.781,33.0,38.0
1631172837.043,16.0,59.0
1631172837.072,2.0,38.0
1631172837.154,31.0,53.0
1631172837.342,47.0,11.0
1631172837.49,47.0,1.0
1631172837.555,29.0,14.0
1631172837.654,10.0,26.0
1631172837.785,21.0,34.0
1631172838.002,41.0,55.0
1631172838.116,47.0,34.0
1631172838.366,24.0,46.0
1631172838.583,29.0,46.0
1631172838.661,1.0,17.0
1631172838.915,37.0,30.0
1631172838.989,31.0,54.0
1631172839.157,47.0,11.0
1631172839.333,13.0,59.0
1631172839.562,12.0,43.0
1631172839.8,48.0,9.0
1631172839.984,9.0,3.0
1631172840.181,49.0,44.0
1631172840.357,33.0,24.0
1631172840.419,13.0,41.0
1631172840.64,1.0,21.0
1631172840.685,12.0,48.0
1631172840.767,3.0,34.0
1631172840.988,6.0,16.0
1631172841.066,11.0,57.0
1631172841.103,39.0,40.0
1631172841.221,27.0,38.0
1631172841.34,47.0,20.0
1631172841.377,35.0,2.0
1631172841.484,40.0,32.0
1631172841.66,24.0,26.0
1631172841.791,14.0,7.0
1631172841.836,42.0,56.0
1631172841.901,18.0,50.0
1631172842.016,46.0,53.0
1631172842.278,7.0,37.0
1631172842.336,15.0,34.0
1631172842.373,30.0,53.0
1631172842.401,11.0,11.0
1631172842.45,48.0,42.0
1631172842.573,21.0,48.0
1631172842.852,23.0,45.0
1631172843.069,42.0,2.0
1631172843.257,18.0,24.0
1631172843.511,44.0,29.0
1631172843.72,47.0,42.0
1631172843.974,10.0,42.0
1631172844.064,6.0,57.0
1631172844.101,39.0,6.0
1631172844.359,7.0,1.0
1631172844.498,12.0,27.0
1631172844.548,13.0,3.0
1631172844.683,25.0,56.0
1631172844.752,47.0,54.0
1631172844.793,21.0,57.0
1631172844.965,31.0,46.0
1631172845.002,32.0,25.0
1631172845.195,24.0,49.0
1631172845.437,31.0,18.0
1631172845.621,27.0,33.0
1631172845.686,8.0,50.0
1631172845.809,47.0,46.0
1631172845.822,41.0,59.0
1631172846.059,33.0,54.0
1631172846.076,35.0,10.0
1631172846.252,46.0,23.0
1631172846.391,41.0,31.0
1631172846.444,39.0,20.0
1631172846.731,17.0,17.0
1631172846.751,2.0,49.0
1631172846.96,0.0,27.0
1631172847.247,32.0,19.0
1631172847.534,15.0,9.0
1631172847.726,0.0,44.0
1631172847.841,7.0,39.0
1631172848.115,7.0,5.0
1631172848.394,14.0,40.0
1631172848.517,35.0,29.0
1631172848.615,43.0,26.0
1631172848.791,13.0,23.0
1631172849.033,1.0,57.0
1631172849.303,42.0,24.0
1631172849.598,11.0,33.0
1631172849.881,27.0,19.0
1631172850.098,49.0,20.0
1631172850.172,5.0,13.0
1631172850.209,15.0,42.0
1631172850.258,21.0,27.0
1631172850.422,3.0,44.0
1631172850.655,28.0,50.0
1631172850.807,45.0,26.0
1631172851.003,15.0,58.0
1631172851.085,14.0,16.0
1631172851.196,48.0,3.0
1631172851.253,12.0,37.0
1631172851.397,12.0,26.0
1631172851.454,35.0,15.0
1631172851.511,49.0,37.0
1631172851.749,30.0,24.0
1631172851.896,21.0,16.0
1631172852.101,43.0,33.0
1631172852.384,5.0,18.0
1631172852.466,5.0,55.0
1631172852.597,34.0,7.0
1631172852.789,44.0,3.0
1631172852.99,0.0,59.0
1631172852.998,14.0,54.0
1631172853.162,45.0,18.0
1631172853.355,20.0,5.0
1631172853.49,49.0,14.0
1631172853.699,29.0,53.0
1631172853.883,36.0,20.0
1631172854.063,36.0,6.0
1631172854.141,4.0,26.0
1631172854.248,7.0,44.0
1631172854.432,44.0,39.0
1631172854.481,6.0,28.0
1631172854.702,42.0,57.0
1631172854.792,2.0,40.0
1631172854.915,31.0,42.0
1631172855.112,1.0,13.0
1631172855.149,3.0,14.0
1631172855.247,19.0,19.0
1631172855.407,5.0,34.0
1631172855.526,7.0,27.0
1631172855.784,16.0,1.0
1631172855.857,1.0,3.0
1631172855.874,26.0,48.0
1631172856.058,19.0,9.0
1631172856.222,49.0,24.0
1631172856.23,45.0,42.0
1631172856.349,18.0,11.0
1631172856.505,34.0,40.0
1631172856.779,34.0,34.0
1631172856.902,19.0,27.0
1631172856.972,45.0,56.0
1631172857.209,47.0,41.0
1631172857.385,4.0,48.0
1631172857.59,45.0,17.0
1631172857.832,8.0,49.0
1631172858.037,47.0,14.0
1631172858.323,11.0,33.0
1631172858.545,4.0,40.0
1631172858.622,21.0,39.0
1631172858.696,49.0,21.0
1631172858.885,38.0,9.0
1631172859.024,29.0,12.0
1631172859.221,27.0,15.0
1631172859.52,23.0,46.0
1631172859.778,12.0,28.0
1631172859.946,11.0,58.0
1631172860.216,11.0,42.0
1631172860.445,45.0,19.0
1631172860.671,26.0,57.0
1631172860.679,17.0,36.0
1631172860.97,29.0,49.0
1631172861.048,9.0,41.0
1631172861.338,16.0,40.0
1631172861.588,18.0,14.0
1631172861.863,41.0,3.0
1631172862.084,14.0,16.0
1631172862.092,43.0,14.0
1631172862.235,20.0,40.0
1631172862.489,3.0,58.0
1631172862.735,38.0,18.0
1631172862.952,34.0,15.0
1631172863.133,7.0,9.0
1631172863.366,35.0,36.0
1631172863.403,13.0,27.0
1631172863.563,25.0,5.0
1631172863.78,24.0,11.0
1631172864.05,16.0,30.0
1631172864.202,4.0,21.0
1631172864.468,39.0,50.0
1631172864.603,20.0,0.0
1631172864.857,35.0,51.0
1631172865.082,22.0,43.0
1631172865.107,6.0,31.0
